act_id,Act_Name,Date_Birth,BPlace,Img,WikiLink
447, Son Chang Min,1960,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Son_Chang-min
448, Kim Yoo Mi,1978,"Busan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Yoo-mi
449, Choi Moo Sung,1964,None,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Choimoosung2019.png/220px-Choimoosung2019.png,https://en.wikipedia.org/wiki/Choi_Moo-sung
450,Lee Joon Hyuk,1992,"Gangneung, Gangwon Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Joon-hyuk
451, Nam Ji Hyun,None,"Anyang, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/20210818%E2%80%94Nam_Ji-hyun_%EB%82%A8%EC%A7%80%ED%98%84%2C_photo_shoot%2C_Marie_Claire_Korea_screenshot_%2805m44s%29.jpg/220px-20210818%E2%80%94Nam_Ji-hyun_%EB%82%A8%EC%A7%80%ED%98%84%2C_photo_shoot%2C_Marie_Claire_Korea_screenshot_%2805m44s%29.jpg,https://en.wikipedia.org/wiki/Nam_Ji-hyun
452, Kim Jee Soo,1994,"Sabuk-eup, Jeongseon County, Gangwon Province, South Korea",None,None
453, Lee Sung Wook,1997,"
South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Lee_Sung-wook
454, Yoon Joo Sang,1987,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Yoon_Joo-sang.jpg/220px-Yoon_Joo-sang.jpg,https://en.wikipedia.org/wiki/Yoon_Joo-sang
455, Ahn Seung Gyun,1994,"Daegu, South Korea[2]",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Ahn_Seung-gyun
456,Ji Jin Hee,1983,"Yongin, Gyeonggi, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/49/190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg/220px-190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg,https://en.wikipedia.org/wiki/Ji_Jin-hee
457, Son Seok Koo,1965,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/e/e0/Merge-split-transwiki_default.svg/36px-Merge-split-transwiki_default.svg.png,https://en.wikipedia.org/wiki/Son_Seok-koo
458, Kang Han Na,None,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/4/44/%EA%B0%95%ED%95%9C%EB%82%98.jpg/250px-%EA%B0%95%ED%95%9C%EB%82%98.jpg,https://en.wikipedia.org/wiki/Kang_Han-na
459, Heo Joon Ho,1973,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/181024_%ED%97%88%EC%A4%80%ED%98%B8.png/280px-181024_%ED%97%88%EC%A4%80%ED%98%B8.png,https://en.wikipedia.org/wiki/Heo_Joon-ho
460, Lee Joon Hyuk,1987,"Jecheon, North Chungcheong Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Joon-hyuk
461, Choi Yoon Young,1981,"Yangpyeong County, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Choi_Yoon-young
462,Lee Jun Ho,1987,"Haeundae, Busan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Jun-ho
463, Won Jin Ah,1986,"Ulsan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/6/69/Won_Jin-ah_%EC%9B%90%EC%A7%84%EC%95%84_in_Dec_2021.png/220px-Won_Jin-ah_%EC%9B%90%EC%A7%84%EC%95%84_in_Dec_2021.png,https://en.wikipedia.org/wiki/Won_Jin-ah
464, Lee Ki Woo,1979,None,//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/190604_%EC%9D%B4%EA%B8%B0%EC%9A%B0_%282%29.jpg/220px-190604_%EC%9D%B4%EA%B8%B0%EC%9A%B0_%282%29.jpg,https://en.wikipedia.org/wiki/Lee_Ki-woo
465, Kang Han Na,1989,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/44/%EA%B0%95%ED%95%9C%EB%82%98.jpg/250px-%EA%B0%95%ED%95%9C%EB%82%98.jpg,https://en.wikipedia.org/wiki/Kang_Han-na
466, Kim Hye Joon,1979,"Busan, South Korea",None,None
467, Yoon Se Ah,1973,"Seoul, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/%28%EC%9A%B0%EB%A8%BC%EC%84%BC%EC%8A%A4_%EC%8A%A4%ED%83%80%29_2018%EB%85%84_2%EC%9B%94%ED%98%B8_%EC%9C%A4%EC%84%B8%EC%95%84_Yoon_Se-ah_02.png/220px-%28%EC%9A%B0%EB%A8%BC%EC%84%BC%EC%8A%A4_%EC%8A%A4%ED%83%80%29_2018%EB%85%84_2%EC%9B%94%ED%98%B8_%EC%9C%A4%EC%84%B8%EC%95%84_Yoon_Se-ah_02.png,https://en.wikipedia.org/wiki/Yoon_Se-ah
468,Lee Jung Jae,1985,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/1/17/210305_%EC%9D%B4%EC%A0%95%EC%9E%AC_%28cropped%29.jpg/220px-210305_%EC%9D%B4%EC%A0%95%EC%9E%AC_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Lee_Jung-jae
469, Park Hae Soo,1971,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/20220719_Park_Hae-soo_%28%EB%B0%95%ED%95%B4%EC%88%98%29_1st_Blue_Dragon_Series_Awards.jpg/220px-20220719_Park_Hae-soo_%28%EB%B0%95%ED%95%B4%EC%88%98%29_1st_Blue_Dragon_Series_Awards.jpg,https://en.wikipedia.org/wiki/Park_Hae-soo
470, Jung Ho Yeon,1949,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/80/Jung_Hoyeon_%EC%A0%95%ED%98%B8%EC%97%B0%2C_Squid_Game_promo.jpg/220px-Jung_Hoyeon_%EC%A0%95%ED%98%B8%EC%97%B0%2C_Squid_Game_promo.jpg,https://en.wikipedia.org/wiki/Jung_Ho-yeon
471, Wi Ha Joon,1993,"Haeundae District, Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/47/20210923%E2%80%94Wi_Ha-joon_%EC%9C%84%ED%95%98%EC%A4%80%2C_Squid_Game_promo%2C_ELLE_Taiwan_screenshot_%2805m43s%29.jpg/220px-20210923%E2%80%94Wi_Ha-joon_%EC%9C%84%ED%95%98%EC%A4%80%2C_Squid_Game_promo%2C_ELLE_Taiwan_screenshot_%2805m43s%29.jpg,https://en.wikipedia.org/wiki/Wi_Ha-joon
472, Anupam Tripathi,1987,None,//upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Anupam_Tripathi_at_the_2022_Seoul_International_Drama_Awards_on_September_22%2C_2022.jpg/220px-Anupam_Tripathi_at_the_2022_Seoul_International_Drama_Awards_on_September_22%2C_2022.jpg,https://en.wikipedia.org/wiki/Anupam_Tripathi
473, Oh Young Soo,None,"Busan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Oh_Young-soo
474,Lee Yo Won,1978,None,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png,https://en.wikipedia.org/wiki/Lee_Yo-won
475, Ra Mi Ran,1982,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ra_Mi-ran_in_2017.jpg/220px-Ra_Mi-ran_in_2017.jpg,https://en.wikipedia.org/wiki/Ra_Mi-ran
476, Myung Se Bin,1982,"Chungju, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/32/Myungsebin2018.png/220px-Myungsebin2018.png,https://en.wikipedia.org/wiki/Myung_Se-bin
477, Lee Jun Young,1992,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Jun-young
478, Choi Byung Mo,1988,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Choi_Byung-mo_in_Jan_2019.png/220px-Choi_Byung-mo_in_Jan_2019.png,https://en.wikipedia.org/wiki/Choi_Byung-mo
479, Jang Yong,1985,"Busan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Jang_Yong
480,Gong Hyo Jin,1994,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Gong_Hyo_Jin_%28Sep_2016%29.png/220px-Gong_Hyo_Jin_%28Sep_2016%29.png,https://en.wikipedia.org/wiki/Gong_Hyo-jin
481, So Ji Sub,1994,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/2d/So_Ji-sub_at_2011_Busan_International_Film_Festival.jpg/220px-So_Ji-sub_at_2011_Busan_International_Film_Festival.jpg,https://en.wikipedia.org/wiki/So_Ji-sub
482, Seo In Guk,None,"Dong District, Daejeon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Seo_In-Guk_210601.png/220px-Seo_In-Guk_210601.png,https://en.wikipedia.org/wiki/Seo_In-guk
483, Kim Yoo Ri,1993,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/MBC_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EC%95%84%EC%9D%B4%ED%85%9C%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EA%B9%80%EC%9C%A0%EB%A6%AC.jpg/220px-MBC_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EC%95%84%EC%9D%B4%ED%85%9C%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EA%B9%80%EC%9C%A0%EB%A6%AC.jpg,https://en.wikipedia.org/wiki/Kim_Yoo-ri
484, Choi Jung Woo,None,"Suncheon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/29/Choi_Jeong-woo_from_acrofan.jpg/220px-Choi_Jeong-woo_from_acrofan.jpg,https://en.wikipedia.org/wiki/Choi_Jung-woo
485, Kim  Mi Kyung,1988,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Kim_Mi-kyung_%EA%B9%80%EB%AF%B8%EA%B2%BD_2020.png/230px-Kim_Mi-kyung_%EA%B9%80%EB%AF%B8%EA%B2%BD_2020.png,https://en.wikipedia.org/wiki/Kim_Mi-kyung
486,Chun Ho Jin,1996,None,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Chun_Ho-jin.2019.jpg/220px-Chun_Ho-jin.2019.jpg,https://en.wikipedia.org/wiki/Chun_Ho-jin
487, Cha Hwa Yun,1968,South Korea,None,None
488, Lee Jung Eun,1991,"Daegu, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Jung-eun
489, Oh Dae Hwan,1988,None,//upload.wikimedia.org/wikipedia/commons/thumb/b/b7/OCN_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EB%9D%BC%EC%9D%B4%ED%94%84_%EC%98%A8_%EB%A7%88%EC%8A%A4%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%98%A4%EB%8C%80%ED%99%98.jpg/220px-OCN_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EB%9D%BC%EC%9D%B4%ED%94%84_%EC%98%A8_%EB%A7%88%EC%8A%A4%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%98%A4%EB%8C%80%ED%99%98.jpg,https://en.wikipedia.org/wiki/Oh_Dae-hwan
490, Lee Min Jung,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Lee_Min-jung_at_Incheon_Airport_on_March_2%2C_2019.png/220px-Lee_Min-jung_at_Incheon_Airport_on_March_2%2C_2019.png,https://en.wikipedia.org/wiki/Lee_Min-jung
491, Lee Sang Yeob,1971,"Suwon, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lee_Sang-yeob_2020.jpg/220px-Lee_Sang-yeob_2020.jpg,https://en.wikipedia.org/wiki/Lee_Sang-yeob
492,Seo Yea Ji,1985,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/09/ELLE_TAIWAN_Seo_yea_ji_2020_%283%29.png/250px-ELLE_TAIWAN_Seo_yea_ji_2020_%283%29.png,https://en.wikipedia.org/wiki/Seo_Yea-ji
493, Ok Taec Yeon,1972,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Ok_Taecyeon_in_2020.png/220px-Ok_Taecyeon_in_2020.png,https://en.wikipedia.org/wiki/Ok_Taec-yeon
494, Woo Do Hwan,1987,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/9/90/181007_%EC%9A%B0%EB%8F%84%ED%99%98_%ED%98%84%EB%8C%80%EB%B0%B1%ED%99%94%EC%A0%90_%ED%8C%90%EA%B5%90%EC%A0%90_%ED%8C%AC%EC%8B%B8%EC%9D%B8%ED%9A%8C_6.jpg/220px-181007_%EC%9A%B0%EB%8F%84%ED%99%98_%ED%98%84%EB%8C%80%EB%B0%B1%ED%99%94%EC%A0%90_%ED%8C%90%EA%B5%90%EC%A0%90_%ED%8C%AC%EC%8B%B8%EC%9D%B8%ED%9A%8C_6.jpg,https://en.wikipedia.org/wiki/Woo_Do-hwan
495, Jo Sung Ha,1965,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Jo_Sung-ha
496, Jo Jae Yoon,None,"Changwon, South Gyeongsang Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Jo_Jae-yoon.2019.jpg/220px-Jo_Jae-yoon.2019.jpg,https://en.wikipedia.org/wiki/Jo_Jae-yoon
497, Park Ji Young,1970,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Park_Ji-young
498,Kim Sang Joong,1979,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Kim_Sang-joong
499, Park Hae Jin,None,"Dobong-gu, Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Park_Hae-jin_in_Jan_2020.png/220px-Park_Hae-jin_in_Jan_2020.png,https://en.wikipedia.org/wiki/Park_Hae-jin
500, Jo Dong Hyuk,None,"Buk District, Gwangju, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/2013%EB%85%84_8%EC%9B%94_%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C_%ED%95%B4%EC%9A%B4%EB%8C%80%EA%B5%AC_%EC%84%BC%ED%85%80119%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0_%EC%8B%AC%EC%9E%A5%EC%9D%B4_%EB%9B%B4%EB%8B%A4_%EC%9D%B8%ED%8A%B8%EB%A1%9C_%EC%B4%AC%EC%98%81_IMG_1383.JPG/220px-2013%EB%85%84_8%EC%9B%94_%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C_%ED%95%B4%EC%9A%B4%EB%8C%80%EA%B5%AC_%EC%84%BC%ED%85%80119%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0_%EC%8B%AC%EC%9E%A5%EC%9D%B4_%EB%9B%B4%EB%8B%A4_%EC%9D%B8%ED%8A%B8%EB%A1%9C_%EC%B4%AC%EC%98%81_IMG_1383.JPG,https://en.wikipedia.org/wiki/Jo_Dong-hyuk
501, Ma Dong Seok,2002,"Seoul, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Don_Lee_by_Gage_Skidmore.jpg/220px-Don_Lee_by_Gage_Skidmore.jpg,https://en.wikipedia.org/wiki/Ma_Dong-seok
502, Kang Ye Won,2002,None,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg/220px-Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg,https://en.wikipedia.org/wiki/Kang_Ye-won
503, Kang Shin Il,1986,"Tokyo, Japan",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Kang_Shin-il
504,Go Soo,1988,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Go_Soo_en_2017.jpg/220px-Go_Soo_en_2017.jpg,https://en.wikipedia.org/wiki/Go_Soo
505, Heo Joon Ho,1995,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/181024_%ED%97%88%EC%A4%80%ED%98%B8.png/280px-181024_%ED%97%88%EC%A4%80%ED%98%B8.png,https://en.wikipedia.org/wiki/Heo_Joon-ho
506, Ahn So Hee,1992,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/20220519%E2%80%94Ahn_So-hee%2C_Interview%2C_Marie_Claire_Korea_%2800m32s%29.jpg/220px-20220519%E2%80%94Ahn_So-hee%2C_Interview%2C_Marie_Claire_Korea_%2800m32s%29.jpg,https://en.wikipedia.org/wiki/Ahn_So-hee
507, Ha Joon,1958,South Korea,None,None
508, Seo Eun Soo,1960,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/d/d5/190207_JTBC_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EB%A6%AC%EA%B0%88%ED%95%98%EC%9D%B4%27_%EC%A0%9C%EC%9E%91_%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%84%9C%EC%9D%80%EC%88%98.jpg/220px-190207_JTBC_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EB%A6%AC%EA%B0%88%ED%95%98%EC%9D%B4%27_%EC%A0%9C%EC%9E%91_%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%84%9C%EC%9D%80%EC%88%98.jpg,https://en.wikipedia.org/wiki/Seo_Eun-soo
509, Song Geon Hee,1987,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Korea_people_stub_icon.svg/35px-Korea_people_stub_icon.svg.png,https://en.wikipedia.org/wiki/Song_Geon-hee
510,Yoon Kyun Sang,1994,"Busan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/4/4a/Commons-logo.svg/30px-Commons-logo.svg.png,https://en.wikipedia.org/wiki/Yoon_Kyun-sang
511, Chae Soo Bin,1982,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Chae_Soo_Bin_KWAVE_U_Fan_Wish_02.jpg/267px-Chae_Soo_Bin_KWAVE_U_Fan_Wish_02.jpg,https://en.wikipedia.org/wiki/Chae_Soo-bin
512, Kim Ji Suk,None,"Busan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Ji-suk
513, Lee Ha Nee,1953,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Lee_Hanee%2C_2022_%28cropped%29.png/220px-Lee_Hanee%2C_2022_%28cropped%29.png,https://en.wikipedia.org/wiki/Lee_Ha-nee
514, Kim Sang Joong,1972,"Uiryeong County, Gyeongsangnam-do South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Kim_Sang-joong
515, Shim Hee Sub,1977,"Yeosu, Jeollanam-do, South Korea",None,None
516,Kim Seo Hyung,1992,"Seoul, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Kimseohyung22.jpg/220px-Kimseohyung22.jpg,https://en.wikipedia.org/wiki/Kim_Seo-hyung
517, Ryu Deok Hwan,1983,"Gimhae, South Gyeongsang Province, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/e/eb/190408_%EB%A5%98%EB%8D%95%ED%99%98.jpg/220px-190408_%EB%A5%98%EB%8D%95%ED%99%98.jpg,https://en.wikipedia.org/wiki/Ryu_Deok-hwan
518, Park Hoon,1988,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/26/190211_SBS_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%ED%95%B4%EC%B9%98%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EB%B0%95%ED%9B%88.jpg/220px-190211_SBS_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%ED%95%B4%EC%B9%98%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EB%B0%95%ED%9B%88.jpg,https://en.wikipedia.org/wiki/Park_Hoon
519, Ahn Ji Ho,1994,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Ahn_Ji-ho
520, Min Jin Woong,1989,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Min_Jin-woong
521, Kang Ye Won,1980,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg/220px-Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg,https://en.wikipedia.org/wiki/Kang_Ye-won
522,Lee Jong Suk,1990,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Lee_Jong-suk_March_2018.png/220px-Lee_Jong-suk_March_2018.png,https://en.wikipedia.org/wiki/Lee_Jong-suk
523, Lee Bo Young,1983,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Lee_Bo-young_2017.jpg/220px-Lee_Bo-young_2017.jpg,https://en.wikipedia.org/wiki/Lee_Bo-young
524, Yoon Sang Hyun,1977,"Iri, North Jeolla, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/38/%28TV10%29_%EC%87%BC%ED%95%91%EC%99%95_%EB%A3%A8%EC%9D%B4_%EC%84%9C%EC%9D%B8%EA%B5%AD%2C_%EA%B1%B0%EC%A7%80_%EB%B6%84%EC%9E%A5%E2%80%A6_%EA%B0%90%EB%8F%85%EB%8B%98%EC%9D%B4_%EB%A7%90%EB%A6%B4_%EC%A0%95%EB%8F%84%EB%A1%9C_%EC%A0%81%EA%B7%B9%EC%A0%81_%28%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C%29_%EC%9C%A4%EC%83%81%ED%98%84_18s.jpg/220px-%28TV10%29_%EC%87%BC%ED%95%91%EC%99%95_%EB%A3%A8%EC%9D%B4_%EC%84%9C%EC%9D%B8%EA%B5%AD%2C_%EA%B1%B0%EC%A7%80_%EB%B6%84%EC%9E%A5%E2%80%A6_%EA%B0%90%EB%8F%85%EB%8B%98%EC%9D%B4_%EB%A7%90%EB%A6%B4_%EC%A0%95%EB%8F%84%EB%A1%9C_%EC%A0%81%EA%B7%B9%EC%A0%81_%28%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C%29_%EC%9C%A4%EC%83%81%ED%98%84_18s.jpg,https://en.wikipedia.org/wiki/Yoon_Sang-hyun
525, Lee Da Hee,1976,None,//upload.wikimedia.org/wikipedia/commons/thumb/6/67/190228_%27%EC%8A%A4%EB%88%84%ED%94%BC_%EA%B3%A8%ED%94%84%28SNOOPY_GOLF%29%27_%ED%8C%AC%EC%82%AC%EC%9D%B8%ED%9A%8C_%EC%9D%B4%EB%8B%A4%ED%9D%AC_%281%29.jpg/220px-190228_%27%EC%8A%A4%EB%88%84%ED%94%BC_%EA%B3%A8%ED%94%84%28SNOOPY_GOLF%29%27_%ED%8C%AC%EC%82%AC%EC%9D%B8%ED%9A%8C_%EC%9D%B4%EB%8B%A4%ED%9D%AC_%281%29.jpg,https://en.wikipedia.org/wiki/Lee_Da-hee
526, Jung Woong In,1989,None,//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Jung_Woong-in_in_Dec_2019_%28Revised%29.png/220px-Jung_Woong-in_in_Dec_2019_%28Revised%29.png,https://en.wikipedia.org/wiki/Jung_Woong-in
527, Yoon Joo Sang,1985,None,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Yoon_Joo-sang.jpg/220px-Yoon_Joo-sang.jpg,https://en.wikipedia.org/wiki/Yoon_Joo-sang
528,Jung Eun Ji,1990,None,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Eun-ji_in_2020.jpg/250px-Eun-ji_in_2020.jpg,https://en.wikipedia.org/wiki/Jung_Eun-ji
529, Seo In Guk,1977,None,//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Seo_In-Guk_210601.png/220px-Seo_In-Guk_210601.png,https://en.wikipedia.org/wiki/Seo_In-guk
530, Hoya,1989,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Hoya
531, Shin So Yool,1988,None,None,None
532, Eun Ji Won,1986,None,//upload.wikimedia.org/wikipedia/commons/thumb/2/2a/170122_EJW.jpg/220px-170122_EJW.jpg,https://en.wikipedia.org/wiki/Eun_Ji-won
533, Lee Si Eon,1978,None,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/191212_%EC%9D%B4%EC%8B%9C%EC%96%B8_%282%29.jpg/220px-191212_%EC%9D%B4%EC%8B%9C%EC%96%B8_%282%29.jpg,https://en.wikipedia.org/wiki/Lee_Si-eon
534,Shin Sung Rok,1968,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/190603_%EC%8B%A0%EC%84%B1%EB%A1%9D.jpg/220px-190603_%EC%8B%A0%EC%84%B1%EB%A1%9D.jpg,https://en.wikipedia.org/wiki/Shin_Sung-rok
